image_path,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58
dataset/test_set\elephants\591.jpg,0.05735171261247486,0.0471595655786483,0.03120300751749361,0.07861319966254748,0.04348370927136659,0.06762740183510328,0.061403508769364935,0.04131161236251831,0.09147869673803347,0.06035923140934172,0.13220551377893877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28780284042239757
dataset/test_set\elephants\592.jpg,0.06094402673095472,0.039849624058485814,0.03596491227919946,0.06766917292950421,0.03629908103440689,0.05605680868604608,0.07355889724003513,0.04632414369062973,0.08437761068987562,0.05409356724920244,0.16060985797157018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2842522973983186
dataset/test_set\elephants\593.jpg,0.06081871344775193,0.04177109440092853,0.035839598995996674,0.08671679197632762,0.036675020884015246,0.05697577276286651,0.06900584795033392,0.04578111946341766,0.09440267334609846,0.05263157894516994,0.12485380116437536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29452798662094704
dataset/test_set\flowers\600.jpg,0.022138680032492117,0.025689223056571044,0.021846282371685618,0.09294068504206597,0.025939849622976616,0.10584795321195288,0.06495405179344385,0.027652464493414682,0.12619047618520507,0.06349206348941136,0.15847953215712282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2648287385018869
dataset/test_set\flowers\601.jpg,0.028571428570235112,0.024853801168552472,0.02715121136060354,0.133834586460575,0.029532163741456466,0.13717627401264929,0.06265664160139278,0.030200501251871324,0.1376357560510595,0.06290726816779836,0.07602339180968992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24945697576234516
dataset/test_set\flowers\602.jpg,0.026482873850188684,0.023558897242123688,0.025104427734958044,0.11081871344566338,0.027401837927009114,0.12986633249248677,0.08429406850107377,0.02522974101816083,0.11900584794824537,0.06474519632143921,0.1370509607294465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22644110274743354
dataset/test_set\flowers\603.jpg,0.029281537175050897,0.02439431913014226,0.02322472848691626,0.11090225563446524,0.024227234752538546,0.09486215538450868,0.07080200500957386,0.025396825395764544,0.09160401002123626,0.05133667501874116,0.2513784461047879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20258980784450334
dataset/test_set\flowers\604.jpg,0.021846282371685618,0.021470342522077263,0.02067669172845962,0.06825396825111721,0.024436090224543187,0.07677527150890663,0.058855472010908294,0.02435254803574133,0.08638262322112018,0.05835421887809715,0.32969924810652884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20889724309904356
dataset/test_set\flowers\605.jpg,0.02439431913014226,0.029782790307862038,0.02631578947258497,0.12690058479002087,0.034252297408761394,0.13746867167345578,0.05338345864438666,0.03233082706631868,0.14477861319361826,0.064870509604642,0.0698412698383525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2556808688280835
dataset/test_set\flowers\606.jpg,0.025605680867769185,0.0257727652453729,0.02610693400058033,0.1118629908056866,0.029072681703046253,0.13103592313571277,0.06591478696466521,0.024561403507745973,0.11771094402181659,0.06549707602065592,0.1368003341630409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24005847952213624
dataset/test_set\flowers\607.jpg,0.02263993316530326,0.030200501251871324,0.022431077693298617,0.12126148704589551,0.02293233082610976,0.12309941519953636,0.059147869671714794,0.025313283206962685,0.11817042606022679,0.05488721804282008,0.13007518796449144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2698412698299983
dataset/test_set\flowers\608.jpg,0.04248120300574431,0.026984126982999828,0.0272347535494054,0.1074770258935891,0.02832080200382954,0.10994152046324387,0.05467836257081544,0.026942355888598897,0.11086048454006431,0.06725146198549492,0.1405597326591245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2572681704153188
dataset/test_set\flowers\609.jpg,0.02151211361647819,0.019047619046823408,0.020342522973252192,0.1099832915576448,0.0257727652453729,0.08817878028036012,0.06754385964630143,0.019966583123643834,0.10492898913513246,0.06449456975503365,0.2590643274745587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1991645781036272
dataset/test_set\flowers\658.jpg,0.01921470342442712,0.02038429406765312,0.01817042606440391,0.06996658312155528,0.021386800333275405,0.07109440267038035,0.05994152046533243,0.021428571427676332,0.1068922305719761,0.055597326647635864,0.29899749372184636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2369256474420666
dataset/test_set\flowers\659.jpg,0.0257727652453729,0.023976608186132974,0.02410192146933576,0.07301587301282306,0.02322472848691626,0.07055137844316828,0.05634920634685258,0.02552213867896733,0.08421052631227191,0.05889724310530922,0.3363826232106774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1979949874604012
dataset/test_set\flowers\660.jpg,0.01867167919721505,0.018128654970002978,0.014703425229126842,0.04060150375770253,0.017669172931592765,0.05392648287159873,0.03416875521995953,0.021428571427676332,0.06069340016454915,0.035254803674383675,0.5232247284660307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1615288220483906
dataset/test_set\flowers\661.jpg,0.044569757725790735,0.029782790307862038,0.028195488720626754,0.07259816206881378,0.03149540517830011,0.07539682539367598,0.05104427735793466,0.037969924810444027,0.09494569757331053,0.053299916455584795,0.2682121971483621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2124895572175234
dataset/test_set\flowers\662.jpg,0.020133667501247548,0.02209690893809119,0.02067669172845962,0.10142021720545445,0.02067669172845962,0.08065998328819299,0.07627401837609549,0.021136173766869833,0.09703425229335697,0.06269841269579371,0.239598997483726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23759398495248146
dataset/test_set\flowers\663.jpg,0.021010860483667047,0.017460317459588124,0.014327485379518484,0.08170426064821619,0.01578947368355098,0.07284878863521935,0.0698412698383525,0.01754385964838998,0.08262322472503662,0.06040100250374265,0.3163324978982317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23011695905471524
dataset/test_set\flowers\664.jpg,0.03061821219588061,0.02347535505332183,0.021470342522077263,0.06528822054865129,0.01842105263080948,0.052255639095561586,0.04903926482669009,0.022848788637307903,0.057685881367682296,0.04548872180261116,0.45685045946295527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1565580618146801
dataset/test_set\flowers\665.jpg,0.016248955721961195,0.020843776106063333,0.01988304093484198,0.1172932330778073,0.020802005011662406,0.08487886382268676,0.06240601503498722,0.02155388471087912,0.1345864661597917,0.06558061820945778,0.2356307435156378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20029239765245227
dataset/test_set\flowers\666.jpg,0.022514619882100476,0.02230576441009583,0.023893065997331115,0.12105263157389086,0.026649958227792397,0.10977443608564016,0.060192147031738,0.023600668336524615,0.13579782789741862,0.060275689220539864,0.17781954886475274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2161236424304042
dataset/test_set\flowers\667.jpg,0.024561403507745973,0.025104427734958044,0.022263993315694904,0.14753550542407956,0.024812030074151545,0.0978279030869746,0.05747702589567765,0.026274018378184043,0.16098579782117853,0.06052631578694543,0.11821219715462773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2344193817780109
dataset/test_set\flowers\670.jpg,0.03320802004873818,0.026148705094981257,0.02852965747583418,0.1118629908056866,0.026148705094981257,0.11094402672886616,0.07426900584485092,0.02380952380852926,0.09160401002123626,0.064870509604642,0.19319131160429442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2154135338255884
dataset/test_set\flowers\671.jpg,0.0477443609002613,0.034126984125558604,0.03659147869521339,0.08496240601148862,0.035839598995996674,0.09745196323736625,0.06470342522703829,0.03174603174470568,0.07669172932010478,0.05935672514371943,0.21006683374226956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22071846281450633
dataset/test_set\flowers\672.jpg,0.040100250624891386,0.035839598995996674,0.03279030910472889,0.1111528822008708,0.03345864661514375,0.1126148705049033,0.05793650793408787,0.03404344193675675,0.1202172096858723,0.0598997493709315,0.12598162071320043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23596491227084523
dataset/test_set\flowers\673.jpg,0.04824561403307245,0.036131996656803174,0.036131996656803174,0.10401002505831203,0.0361737677512041,0.10664160400557053,0.059607351710125,0.03621553884560503,0.10171261486626096,0.05718462823487115,0.1407268170367282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2372180451028731
dataset/test_set\flowers\674.jpg,0.02351712614772276,0.029699248119060183,0.025939849622976616,0.13525480367020656,0.024812030074151545,0.12000835421386766,0.049122807015491946,0.02497911445175526,0.13755221386225763,0.05020885546991609,0.10710108604398073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2718045112668419
dataset/test_set\flowers\675.jpg,0.019966583123643834,0.017669172931592765,0.01645781119396584,0.12489557225877629,0.021345029238874477,0.09561403508372539,0.05350877192758944,0.01950710108523362,0.12999164577568956,0.05973266499332779,0.1773600668263425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26395154551946737
dataset/test_set\flowers\676.jpg,0.020885547200464264,0.023934837091732046,0.0240183792805339,0.1511278195425594,0.025396825395764544,0.1287385129436617,0.05747702589567765,0.023141186298114402,0.15760233917470332,0.05923141186051665,0.07218045112480449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2562656641496965
dataset/test_set\flowers\677.jpg,0.01608187134435748,0.013241436925094342,0.015371762739541698,0.09227234753165112,0.013116123641891558,0.12055137844107973,0.08554720133310162,0.016040100249956554,0.0790726817009577,0.09306599832526875,0.2309106098483329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22472848787699545
dataset/test_set\flowers\678.jpg,0.013074352547490628,0.008563074352190348,0.012573099414679486,0.06345029239501043,0.012990810358688772,0.058855472010908294,0.0758563074320862,0.013951545529910127,0.11219715956089402,0.08784461152515269,0.37527151209794185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16537176273327603
dataset/test_set\flowers\679.jpg,0.01787802840359741,0.012823725981085058,0.015998329155555626,0.057560568084479506,0.021929824560487476,0.07406015037284627,0.0645781119438355,0.019089390141224336,0.09774436089817275,0.07631578947049641,0.3679615705777794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17406015036866918
dataset/test_set\mountains_and_snow\800.jpg,0.10977443608564016,0.04695071010664366,0.04164578111772574,0.08287385129144219,0.0446532999145926,0.055722639930838654,0.07915622388975956,0.03959899749208024,0.08103592313780134,0.05601503759164515,0.17493734335108865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18763575604897093
dataset/test_set\mountains_and_snow\801.jpg,0.09306599832526875,0.04252297410014524,0.0492063492042938,0.06804511277911257,0.04874686716588359,0.06453634084943458,0.07543859648807692,0.04937343358189752,0.07067669172637106,0.059273182954917576,0.17109440266620324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20802005011662406
dataset/test_set\mountains_and_snow\802.jpg,0.10375939849190646,0.047535505428256665,0.0390977443592691,0.05634920634685258,0.04749373433385573,0.05735171261247486,0.05175438596275044,0.04699248120104459,0.06988304093275342,0.051420217207543015,0.20944026732625562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2189223057552664
dataset/test_set\mountains_and_snow\803.jpg,0.10459482037992503,0.05129490392434023,0.041228070173716456,0.04895572263788823,0.049122807015491946,0.04532163742500745,0.04791144527786502,0.05726817042367301,0.06996658312155528,0.055889724308442364,0.15939849623394325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26904761903638064
dataset/test_set\mountains_and_snow\804.jpg,0.07861319966254748,0.031244778611894536,0.0494987468651003,0.06269841269579371,0.03684210526161896,0.11236424393849773,0.1341269841213815,0.03208020049991311,0.04619883040742695,0.05751879699007858,0.2171679197904274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14164578111354864
dataset/test_set\mountains_and_snow\805.jpg,0.08588137008830905,0.03567251461839296,0.0480367585610678,0.08596491227711091,0.03433583959756325,0.07426900584485092,0.2275689222962586,0.03709273182802453,0.0494987468651003,0.03930659983127374,0.13567251461421584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14670008353606098
dataset/test_set\mountains_and_snow\806.jpg,0.08512949038909233,0.041520467834522956,0.04356725146016845,0.07268170425761564,0.04131161236251831,0.05935672514371943,0.06700083541908936,0.04991645780910959,0.07598162071528898,0.0518379281515523,0.15058479531534733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2611111111002042
dataset/test_set\mountains_and_snow\807.jpg,0.05923141186051665,0.033542188803945605,0.040685045946504385,0.06449456975503365,0.033667502087148395,0.08964076858439261,0.13253968253414622,0.0347117794471716,0.05822890559489437,0.04987468671470866,0.21616541352480512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18721804510496165
dataset/test_set\mountains_and_snow\808.jpg,0.05208855471795787,0.034126984125558604,0.02944862155265461,0.07451963241125649,0.03713450292242546,0.05108604845233559,0.11516290726335994,0.03220551378311589,0.06654135338067914,0.052255639095561586,0.25756056807612526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19786967417719842
dataset/test_set\mountains_and_snow\809.jpg,0.08078529657139577,0.03663324978961432,0.03847117794325517,0.06992481202715435,0.03717627401682639,0.06123642439176122,0.13262322472294807,0.04110275689051367,0.05839598997249808,0.04231411862814059,0.22414369255538247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1771929824487388
dataset/test_set\mountains_and_snow\853.jpg,0.07652464494250105,0.03304093567113446,0.03504594820237903,0.04319131161056009,0.03508771929677996,0.0808270676657967,0.09519632413971611,0.03604845446800132,0.041687552212126666,0.048287385127473374,0.2694653299803899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2055973266413702
